UF,CIDADE,PIB,POPULACAO,PIB_PERCAPITA
SP,JAGUARIÚNA,2714575.75,41107,66036.8203125
SP,MAIRIPORÃ,1029388125,79155,13004.70996094
SP,GUAIMBÊ,41937.18359375,4740,8847.50976562
SP,ILHA COMPRIDA,97179.28125,10090,9631.25
SP,NOVA LUZITÂNIA,29767.0078125,3795,7843.74023438
SP,LINDÓIA,67635.7421875,5974,11321.6796875
SP,SANTA SALETE,24226.39257812,1446,16754.08007812
SP,DIADEMA,9969819,397738,25066.30078125
SP,GÁLIA,67073.984375,6635,10109.12011719
SP,ALTAIR,96194.734375,3287,29265.2109375
SP,SÃO LOURENÇO DA SERRA,138128.15625,18319,7540.16015625
SP,REGISTRO,585710.5,55168,10616.84960938
SP,TATUÍ,1898242.5,109017,17412.34960938
SP,BARBOSA,50042.2109375,6944,7206.54003906
SP,JARINU,399077.0625,22822,17486.50976562
SP,FRANCISCO MORATO,863953375,157294,5492.60009766
SP,POLONI,66943.3046875,5100,13126.13964844
SP,DIRCE REIS,24405.38476562,1623,15037.20996094
SP,TAMBAÚ,301012.6875,22575,13333.90039062
SP,JERIQUARA,75402.8671875,3216,23446.16992188
SP,DUMONT,86997.0703125,8346,10423.79980469
SP,ITAPIRAPUÃ PAULISTA,23267.171875,3919,5937.02001953
SP,LINS,1917087.25,73183,26195.80078125
SP,NIPOÃ,48101.53515625,4103,11723.5
SP,GUAÍRA,850159125,38676,21981.5703125
SP,SANTA RITA D'OESTE,39319.76953125,2501,15721.62011719
SP,IRAPURU,62625.421875,7874,7953.43994141
SP,SÃO JOÃO DA BOA VISTA,1608504875,83909,19169.63085938
SP,JABOTICABAL,1418964875,73084,19415.52929688
SP,PINDAMONHANGABA,4172247.75,144613,28851.13085938
SP,ARAÇATUBA,3001299.5,182204,16472.18945312
SP,GAVIÃO PEIXOTO,165148.078125,4244,38913.30859375
SP,ITARIRI,94274.328125,16284,5789.37988281
SP,VOTORANTIM,1810173375,105193,17208.11914062
SP,MONGAGUÁ,447405.15625,44087,10148.23046875
SP,PONTES GESTAL,84910.578125,2557,33207.109375
SP,ITIRAPUÃ,58454.1640625,5903,9902.45019531
SP,MIRA ESTRELA,32981.234375,2663,12384.99023438
SP,MIRANDÓPOLIS,242961.578125,26761,9078.94042969
SP,ITAPECERICA DA SERRA,3207249.5,161983,19799.91015625
SP,IBIÚNA,703188.0625,67392,10434.29980469
SP,CASA BRANCA,566633.9375,28189,20101.24023438
SP,ROSANA,778538875,18918,41153.33984375
SP,ITU,4131263.25,157384,26249.58007812
SP,LORENA,1190193375,82770,14379.53027344
SP,PEDRANÓPOLIS,31103.59179688,2834,10975.16015625
SP,MOJI MIRIM,2281638.5,88373,25818.26953125
SP,AREALVA,128288.9765625,7886,16267.94042969
SP,ADOLFO,68426.1484375,3710,18443.7109375
SP,GUARIBA,502869.15625,34508,14572.54003906
SP,NOVA CAMPINA,137261.8125,9267,14811.88964844
SP,ITOBI,67564.7734375,7708,8765.54003906
SP,RIBEIRÃO BONITO,120750.140625,11857,10183.87011719
SP,ITAJOBI,203594.890625,14683,13866.03027344
SP,FERRAZ DE VASCONCELOS,1381021625,179231,7705.25976562
SP,SÃO FRANCISCO,26442.50976562,2894,9137.00976562
SP,OCAUÇU,44971.85546875,4341,10359.79003906
SP,IPIGUÁ,34386.9375,4253,8085.33984375
SP,PEDREIRA,608301.1875,40752,14926.90039062
SP,POTIM,150657.84375,20668,7289.43017578
SP,SANTA FÉ DO SUL,559734875,29192,19174.25976562
SP,NOVA GRANADA,221840.3125,18683,11873.91015625
SP,QUATÁ,327698.0625,12539,26134.31054688
SP,CAÇAPAVA,2136769.25,85181,25085.05078125
SP,GUARATINGUETÁ,2336862.5,113357,20615.0703125
SP,SÃO PEDRO,348302.53125,31575,11030.95996094
SP,PONTALINDA,38302.2890625,4200,9119.58984375
SP,BATATAIS,895422.4375,56476,15854.91992188
SP,ELIAS FAUSTO,528139.1875,15312,34491.8515625
SP,SANTA LÚCIA,64988.95703125,8154,7970.18994141
SP,JALES,668454875,49996,13370.16992188
SP,APARECIDA D'OESTE,46590.22265625,4598,10132.71972656
SP,ARANDU,68926.9375,6212,11095.76953125
SP,CORONEL MACEDO,58621.4140625,5343,10971.62988281
SP,MIRANTE DO PARANAPANEMA,122058.8828125,18131,6732.04980469
SP,ITATIBA,2928060.75,99047,29562.33984375
SP,OSASCO,31616452,718646,43994.46875
SP,ANALÂNDIA,70821875,4558,15537.9296875
SP,POÁ,2275422,112481,20229.390625
SP,TAGUAÍ,120494.609375,10849,11106.51953125
SP,GUATAPARÁ,92286.71875,6382,14460.46972656
SP,CÂNDIDO RODRIGUES,48428.26171875,2770,17483.13085938
SP,SANTA CRUZ DO RIO PARDO,821050.5,43483,18882.09960938
SP,ÁLVARO DE CARVALHO,36335.70703125,4984,7290.47021484
SP,AMERICANA,6126170.5,205229,29850.41015625
SP,SALTO DE PIRAPORA,479193375,39616,12095.95996094
SP,AVAÍ,46511.03125,5170,8996.33007812
SP,PIRAPOZINHO,393270.96875,25236,15583.73046875
SP,REGINÓPOLIS,64745.5625,8172,7922.85009766
SP,EUCLIDES DA CUNHA PAULISTA,61219.453125,10168,6020.79980469
SP,EMBAÚBA,35835.5,2442,14674.65039062
SP,PALMARES PAULISTA,71329.03125,11742,6074.68994141
SP,SEVERÍNIA,182392.53125,15707,11612.1796875
SP,PRESIDENTE EPITÁCIO,410311.84375,40891,10034.28027344
SP,TABAPUÃ,142219.609375,11980,11871.41992188
SP,SÃO PEDRO DO TURVO,95514.3671875,7439,12839.6796875
SP,QUINTANA,65366.13671875,5948,10989.59960938
SP,OURO VERDE,72577.4375,8162,8892.11035156
SP,IPEÚNA,114837.3984375,5691,20178.76953125
SP,FERNANDO PRESTES,92881.0078125,5312,17485.13085938
SP,NOVA ODESSA,1602155.25,48754,32862.03125
SP,RIO DAS PEDRAS,929610.4375,28478,32643.109375
SP,ILHABELA,303694.3125,26011,11675.61035156
SP,TURMALINA,27111.48828125,1958,13846.51953125
SP,GUAREÍ,132047.078125,14918,8851.53027344
SP,ITÁPOLIS,656431.4375,40411,16243.87988281
SP,BERTIOGA,665977.0625,44233,15056.11035156
SP,MONTEIRO LOBATO,36359.76953125,4295,8465.59960938
SP,ESPÍRITO SANTO DO PINHAL,670886.1875,42260,15875.20996094
SP,PIACATU,56237.203125,5472,10277.26953125
SP,INÚBIA PAULISTA,51121.6015625,3841,13309.45019531
SP,CAJAMAR,4134485,63675,64931.05078125
SP,MONÇÕES,143834.265625,2129,67559.5390625
SP,ÁLVARES FLORENCE,56580.80859375,3876,14597.73046875
SP,DOBRADA,67685.765625,8214,8240.29003906
SP,PEDREGULHO,243681.765625,15777,15445.37988281
SP,SÃO JOAQUIM DA BARRA,902304875,46172,19542.25
SP,MOGI DAS CRUZES,7712574,375268,20552.1796875
SP,BARIRI,512013.15625,33267,15391.01953125
SP,SANTA ISABEL,748769.6875,46902,15964.55957031
SP,LUCÉLIA,206526.3125,20284,10181.73046875
SP,CANAS,34601.5703125,4765,7261.60986328
SP,SALTO GRANDE,112990.6875,8968,12599.3203125
SP,SOROCABA,14182597,584313,24272.25976562
SP,HOLAMBRA,504277.21875,10224,49322.890625
SP,BOM JESUS DOS PERDÕES,226661.453125,17993,12597.20019531
SP,GUARACI,105016.453125,9459,11102.28027344
SP,MOGI GUAÇU,2516744.75,139836,17997.83007812
SP,ARAPEÍ,26350.2578125,2582,10205.37011719
SP,SANTA BRANCA,136662.890625,13881,9845.3203125
SP,IGARAÇU DO TIETÊ,158198.953125,24124,6557.74023438
SP,EMBU-GUAÇU,525667.75,62137,8459.8203125
SP,CATANDUVA,2204609.25,114812,19201.91015625
SP,OSCAR BRESSANE,29025.16992188,2536,11445.25976562
SP,RIBEIRA,22336.42382812,3545,6300.81982422
SP,SEBASTIANÓPOLIS DO SUL,55175.2109375,3109,17746.9296875
SP,SALES,58483.06640625,5399,10832.20019531
SP,POTIRENDABA,220335.984375,15128,14564.78027344
SP,MOMBUCA,32034.41796875,3471,9229.16015625
SP,SÃO JOÃO DE IRACEMA,27870.24804688,1810,15397.9296875
SP,ZACARIAS,40574.765625,2427,16718.0703125
SP,IPORANGA,26467.31445312,4789,5526.68994141
SP,ITAPORANGA,119303.3828125,14780,8071.95019531
SP,TABOÃO DA SERRA,4035662.5,227343,17751.4296875
SP,PRATÂNIA,57335.59375,4614,12426.44042969
SP,BÁLSAMO,122756.953125,8227,14921.23046875
SP,JAMBEIRO,741862.5625,5550,133668.9375
SP,BAURU,6795517.5,359429,18906.41992188
SP,PINDORAMA,188864.96875,15377,12282.29980469
SP,IPAUSSU,196485.703125,13608,14438.98046875
SP,BROTAS,349527.03125,22631,15444.61035156
SP,NOVA CANAÃ PAULISTA,29424.88671875,2172,13547.37011719
SP,CAPELA DO ALTO,171665.59375,17232,9962.01953125
SP,IGARATÁ,84243.1015625,8950,9412.63964844
SP,PARAPUÃ,158726.65625,11402,13920.95019531
SP,CAIEIRAS,1701764,88212,19291.75
SP,BIRITIBA-MIRIM,274942125,29650,9272.91992188
SP,NEVES PAULISTA,109796.90625,9114,12047.05957031
SP,PRESIDENTE ALVES,56340.34375,4517,12472.95996094
SP,GETULINA,95387.296875,10960,8703.21972656
SP,PARIQUERA-AÇU,195529.34375,18918,10335.62011719
SP,IRAPUÃ,87297.953125,6978,12510.45019531
SP,BILAC,81456.890625,7494,10869.61035156
SP,CANANÉIA,101507.171875,12374,8203.25976562
SP,RESTINGA,77990.484375,6897,11307.88964844
SP,ASSIS,1258275.5,98715,12746.54980469
SP,PLANALTO,67959.9921875,4302,15797.29980469
SP,SANTA ADÉLIA,182430.5625,14537,12549.40039062
SP,MARABÁ PAULISTA,53846.234375,5996,8980.36035156
SP,VINHEDO,5796770,63729,90959.6875
SP,MAIRINQUE,913807375,43658,20931.0390625
SP,ANHEMBI,91269.3828125,5766,15828.88964844
SP,MARÍLIA,3433664.75,225938,15197.37988281
SP,ALVINLÂNDIA,28287.68359375,2869,9859.76953125
SP,GUARANTÃ,126651.2890625,6680,18959.76953125
SP,CATIGUÁ,92067.9375,7250,12699.03027344
SP,DRACENA,575597.5,44309,12990.53027344
SP,CAJOBI,114091.1171875,10009,11398.84960938
SP,RIBEIRÃO DOS ÍNDIOS,29097.18359375,2317,12558.12988281
SP,ITAJU,43299.421875,2714,15954.09960938
SP,JACAREÍ,4832375.5,212824,22705.97070312
SP,UBARANA,72422.71875,4855,14917.13964844
SP,CAPÃO BONITO,581425.25,46338,12547.48046875
SP,BADY BASSITT,192836.578125,14127,13650.20996094
SP,BEBEDOURO,2530520.25,77630,32597.19921875
SP,BORBOREMA,201253.71875,14485,13893.94042969
SP,MORRO AGUDO,644670.3125,26305,24507.51953125
SP,SARAPUÍ,100062.3828125,8601,11633.80957031
SP,DESCALVADO,626799.8125,30867,20306.47070312
SP,CRUZÁLIA,56480.6953125,2356,23973.13085938
SP,ARCO-ÍRIS,40812.21875,2010,20304.58984375
SP,ESPÍRITO SANTO DO TURVO,99085.3359375,4428,22377
SP,REGENTE FEIJÓ,287317.21875,17725,16209.71972656
SP,BURITAMA,230596.78125,15636,14747.80957031
SP,GUARULHOS,32473828,1299283,24993.65039062
SP,BORÁ,50332.71484375,837,60134.66015625
SP,JOSÉ BONIFÁCIO,741693375,32551,22785.58007812
SP,SANTA MERCEDES,21907.96289062,2596,8439.12011719
SP,RINÓPOLIS,90292.9296875,9385,9620.98046875
SP,PRADÓPOLIS,574455.5,16619,34566.19140625
SP,ARTUR NOGUEIRA,485116.6875,43499,11152.36035156
SP,SANTO ANTÔNIO DA ALEGRIA,95156.8203125,6346,14994.76953125
SP,CAPIVARI,884417375,46331,19089.109375
SP,QUADRA,52995.9609375,2789,19001.77929688
SP,JUQUIÁ,145942.484375,19585,7451.75
SP,PALMITAL,406439.09375,22323,18207.18945312
SP,CRAVINHOS,425249.71875,30849,13784.87988281
SP,PAULISTÂNIA,23322.51171875,1909,12217.13964844
SP,LAGOINHA,48048.41796875,4909,9787.8203125
SP,EMBU,3698098,248722,14868.40039062
SP,BARRA DO TURVO,44993.55078125,7699,5844.08007812
SP,TAIÚVA,54916.61328125,5505,9975.76953125
SP,URÂNIA,87492.9765625,9007,9713.88964844
SP,ROSEIRA,240654.0625,9527,25260.2109375
SP,TABATINGA,163077.953125,14876,10962.49023438
SP,PORTO FERREIRA,889695.1875,51090,17414.26953125
SP,ÁGUAS DE LINDÓIA,172769.0625,16341,10572.73046875
SP,SALTINHO,107210.796875,7149,14996.62011719
SP,NOVA CASTILHO,26578.25976562,1122,23688.2890625
SP,RIBEIRÃO BRANCO,203091,18607,10914.75976562
SP,INDAIATUBA,5156607.5,183803,28055.08007812
SP,CABRÁLIA PAULISTA,113450.7734375,4369,25967.22070312
SP,ITAÓCA,21155.91796875,3143,6731.12011719
SP,GUAIÇARA,130954.9921875,11206,11686.15039062
SP,BOREBI,34413.14453125,2349,14650.12988281
SP,BOITUVA,1223898125,44906,27254.66992188
SP,CAMPO LIMPO PAULISTA,838058875,74863,11194.5703125
SP,ONDA VERDE,129986.5,4005,32456.05078125
SP,MARTINÓPOLIS,292783.40625,25533,11466.86035156
SP,AGUAÍ,476532.65625,32101,14844.79003906
SP,TAQUARITINGA,644853.5625,55662,11585.16992188
SP,JAÚ,1760822.5,135546,12990.58984375
SP,DOIS CÓRREGOS,363964.34375,26040,13977.12988281
SP,IARAS,51714.51171875,5658,9140.0703125
SP,CAFELÂNDIA,192295,16778,11461.13964844
SP,SILVEIRAS,46585.80078125,5841,7975.64990234
SP,OSVALDO CRUZ,411053875,31461,13065.50976562
SP,JÚLIO MESQUITA,32815.91015625,4539,7229.77001953
SP,SANTANA DE PARNAÍBA,3233583,114321,28285.11914062
SP,PIRAPORA DO BOM JESUS,123798.3671875,15706,7882.22998047
SP,AMÉRICO DE CAMPOS,49532.8203125,5488,9025.66015625
SP,CARAPICUÍBA,3068291.25,392701,7813.29980469
SP,SÃO PAULO,389317152,11037593,35271.9296875
SP,BIRIGUI,1409186625,110911,12705.55957031
SP,FRANCO DA ROCHA,1564532625,131366,11909.71972656
SP,HERCULÂNDIA,113647.359375,9125,12454.50976562
SP,SÃO SIMÃO,217419.265625,14329,15173.37011719
SP,OLÍMPIA,931039375,50602,18399.25976562
SP,TUIUTI,68014.0390625,6284,10823.37011719
SP,LUTÉCIA,45721.30078125,2855,16014.46972656
SP,CAMPINA DO MONTE ALEGRE,73844.609375,5560,13281.40039062
SP,IBIRAREMA,97352.359375,7235,13455.75
SP,TERRA ROXA,76626.2578125,8619,8890.38964844
SP,MARACAÍ,460151.53125,13710,33563.19921875
SP,ESTIVA GERBI,177056.328125,9657,18334.50976562
SP,BARRETOS,1653910.75,113618,14556.76953125
SP,BENTO DE ABREU,65185.91015625,2982,21859.80078125
SP,JACI,136558.5625,5556,24578.58007812
SP,MONTE APRAZÍVEL,439778.15625,21015,20926.86914062
SP,MURUTINGA DO SUL,43550,4290,10151.51953125
SP,SUZANÁPOLIS,106581.4296875,3805,28010.890625
SP,NUPORANGA,139958.46875,7004,19982.65039062
SP,POPULINA,59528.67578125,4253,13996.87011719
SP,IACANGA,345773.4375,9732,35529.53125
SP,BARRINHA,267717.03125,27169,9853.76953125
SP,PIRAJUÍ,207463.359375,22192,9348.55957031
SP,CHAVANTES,208633.546875,12688,16443.36914062
SP,SALESÓPOLIS,153077.25,16041,9542.87011719
SP,MERIDIANO,42162.82421875,3929,10731.1796875
SP,ITAQUAQUECETUBA,2861017.25,359253,7963.79980469
SP,ESTRELA DO NORTE,27035.44726562,2474,10927.83007812
SP,PARISI,21989.21679688,2149,10232.29980469
SP,URU,41700.69140625,1395,29892.97070312
SP,ÓLEO,37124.59765625,2699,13754.95019531
SP,ITUVERAVA,515295625,40882,12604.45996094
SP,SARUTAIÁ,29042.109375,3790,7662.83007812
SP,TAIAÇU,61799.54296875,6093,10142.70996094
SP,PEREIRA BARRETO,684139.75,24777,27611.890625
SP,PACAEMBU,117579.8828125,13778,8533.88964844
SP,CRISTAIS PAULISTA,136067.734375,7436,18298.50976562
SP,CABREÚVA,1091386375,42700,25559.40039062
SP,CHARQUEADA,165578.0625,15423,10735.79003906
SP,PIQUETE,104544.6328125,14709,7107.52978516
SP,TEJUPÁ,48767.62890625,5067,9624.55957031
SP,SUD MENNUCCI,129771.296875,8141,15940.45996094
SP,SANTÓPOLIS DO AGUAPEÍ,42165.01953125,4234,9958.66992188
SP,PIRANGI,119322.84375,10807,11041.25
SP,ELDORADO,108582,14514,7481.18994141
SP,LUPÉRCIO,43539.8359375,4396,9904.41992188
SP,CARDOSO,126263.390625,11624,10862.29980469
SP,PORTO FELIZ,773413.9375,47964,16124.87988281
SP,SANTA CLARA D'OESTE,21998.58203125,2141,10274.91015625
SP,BALBINOS,23049.953125,4697,4907.37988281
SP,PORANGABA,73702.9296875,8946,8238.65039062
SP,ITABERÁ,327043.71875,17674,18504.23046875
SP,IACRI,69659.6015625,6879,10126.41015625
SP,ILHA SOLTEIRA,1119034.5,25144,44505.03125
SP,LENÇÓIS PAULISTA,1865871125,63314,29470.11914062
SP,BOM SUCESSO DE ITARARÉ,31981.234375,3968,8059.79003906
SP,IEPÊ,124229.359375,7856,15813.30957031
SP,ÁGUAS DA PRATA,192788.359375,7734,24927.38085938
SP,TRABIJU,18223.984375,1519,11997.36035156
SP,PONTAL,581385875,39272,14804.08007812
SP,BRODOWSKI,215118.09375,20485,10501.25
SP,FLOREAL,34732.48046875,2884,12043.16015625
SP,PIRACICABA,9601211,368843,26030.61914062
SP,CLEMENTINA,61424.9140625,6582,9332.25976562
SP,CACONDE,221381.296875,19304,11468.16015625
SP,PARANAPUÃ,45142.3203125,3739,12073.37011719
SP,GUARANI D'OESTE,19317.53515625,2017,9577.36035156
SP,ITAPETININGA,2164772.5,148808,14547.41992188
SP,CAMPINAS,31654720,1064669,29731.98046875
SP,TORRE DE PEDRA,17932.00976562,3149,5694.50976562
SP,PARAGUAÇU PAULISTA,723910.1875,44685,16200.29980469
SP,GUAPIARA,175721.890625,20927,8396.90039062
SP,BARUERI,26908070,270173,99595.703125
SP,TEODORO SAMPAIO,222923.21875,21202,10514.25
SP,CASTILHO,641493875,16165,39684.12109375
SP,ANDRADINA,949487.5,56593,16777.47070312
SP,PARAÍSO,70899.6484375,5816,12190.45019531
SP,CÂNDIDO MOTA,442409.15625,30776,14375.13964844
SP,MINEIROS DO TIETÊ,98549375,12334,7990.06005859
SP,SANTA GERTRUDES,368870.34375,21028,17541.859375
SP,GABRIEL MONTEIRO,69091.734375,2698,25608.5
SP,GARÇA,613207.25,43380,14135.70996094
SP,ICÉM,90258.3984375,6524,13834.83007812
SP,GUARARAPES,532019125,29639,17949.97070312
SE,AMPARO DE SÃO FRANCISCO,12769.73339844,2268,5630.39013672
SE,BREJO GRANDE,39924.37890625,8086,4937.47021484
SE,TOMAR DO GERU,62506.4609375,13717,4556.85986328
SE,SANTANA DO SÃO FRANCISCO,30641.17382812,6861,4465.99023438
SE,INDIAROBA,86033.2578125,18126,4746.39990234
SE,POÇO REDONDO,138586.828125,30249,4581.52978516
SE,AREIA BRANCA,86116.2890625,16733,5146.49023438
SE,PACATUBA,153896,12870,11957.73046875
SE,MARUIM,157533.96875,15582,10110
SE,TELHA,16041.54199219,2969,5403.00976562
SE,POÇO VERDE,98134.265625,21882,4484.70019531
SE,ITABAIANA,665967625,86564,7693.35986328
SE,SÃO DOMINGOS,49973.58984375,10555,4734.58984375
SE,JAPOATÃ,77486.8359375,14027,5524.12011719
SE,SANTO AMARO DAS BROTAS,67334.578125,12140,5546.50976562
SE,CANHOBA,21683.1015625,4025,5387.10986328
SE,MACAMBIRA,29790.82617188,6554,4545.43994141
SE,CAMPO DO BRITO,83699.1015625,16745,4998.45019531
SE,NOSSA SENHORA DAS DORES,144145.140625,24747,5824.75
SE,SIRIRI,77082.734375,7946,9700.8203125
SE,SÃO FRANCISCO,16125.22753906,3007,5362.56005859
SE,GENERAL MAYNARD,13834.29785156,2907,4758.95996094
SE,ARACAJU,7069448,544039,12994.37988281
SE,PINHÃO,31870.4765625,5809,5486.39990234
SE,FEIRA NOVA,32150.49804688,5875,5472.43017578
SE,MURIBECA,42030.453125,7466,5629.58007812
SE,SANTA LUZIA DO ITANHY,80919.0703125,13502,5993.12011719
SE,SALGADO,90880.03125,19101,4757.87011719
SE,CANINDÉ DE SÃO FRANCISCO,907687375,23005,39456.08984375
SE,CAPELA,374330.78125,28960,12925.79003906
SE,DIVINA PASTORA,86425.0546875,4448,19430.08984375
SE,PEDRA MOLE,17142.58007812,2878,5956.41992188
SE,PROPRIÁ,225039.484375,28520,7890.58984375
SE,SÃO CRISTÓVÃO,433014,75104,5765.52001953
SE,CARIRA,139752.40625,19708,7091.14990234
SE,ITABI,29564.81640625,4827,6124.87988281
SE,PEDRINHAS,37565.15625,8709,4313.37011719
SE,NOSSA SENHORA DA GLÓRIA,244753.5,30804,7945.50976562
SE,CARMÓPOLIS,295503.3125,12610,23434.0390625
SE,ROSÁRIO DO CATETE,503797625,8965,56196.05078125
SE,MONTE ALEGRE DE SERGIPE,69754.8125,13817,5048.47998047
SE,MALHADOR,54451.6484375,12124,4491.22998047
SE,MALHADA DOS BOIS,23457.98046875,3830,6124.79980469
SE,TOBIAS BARRETO,243702.859375,49261,4947.18017578
SE,SÃO MIGUEL DO ALEIXO,23908.3203125,3813,6270.20996094
SE,RIBEIRÓPOLIS,113096.4765625,16194,6983.85009766
SE,ESTÂNCIA,793643.5625,63582,12482.20996094
SE,RIACHUELO,97857.0703125,9466,10337.74023438
SE,CUMBE,21582.24414062,3870,5576.81005859
SE,GRACHO CARDOSO,31583.64453125,5732,5510.06005859
SE,PIRAMBU,45362.34375,8608,5269.79003906
SE,PORTO DA FOLHA,145578.5,27456,5302.25
SE,NOSSA SENHORA DO SOCORRO,1421083875,155334,9148.5703125
SE,ITAPORANGA D'AJUDA,379600.34375,29347,12934.88964844
SE,LARANJEIRAS,836599625,24714,33851.23828125
SE,JAPARATUBA,261663.78125,16046,16307.09960938
SE,NOSSA SENHORA APARECIDA,82828.265625,8813,9398.41992188
SE,ARAUÁ,63633.421875,12042,5284.29003906
SE,NEÓPOLIS,131290.34375,19538,6719.74023438
SE,RIACHÃO DO DANTAS,96153.5625,19588,4908.79980469
SE,CRISTINÁPOLIS,81554.1328125,16131,5055.74023438
SE,BARRA DOS COQUEIROS,168902.9375,19998,8445.99023438
SE,MOITA BONITA,49436.9140625,11269,4386.97998047
SE,ITABAIANINHA,182475.3125,38850,4696.91992188
SE,UMBAÚBA,118739.953125,21397,5549.37011719
SE,AQUIDABÃ,103898.78125,19890,5223.66992188
SE,ILHA DAS FLORES,38105.6328125,8906,4278.64990234
SE,SIMÃO DIAS,238324.46875,38343,6215.58984375
SE,SANTA ROSA DE LIMA,21898.6953125,3996,5480.14990234
SE,GARARU,63070.28515625,11999,5256.29980469
SE,BOQUIM,139721.828125,25270,5529.16015625
SE,NOSSA SENHORA DE LOURDES,32490.171875,6509,4991.58007812
SE,FREI PAULO,179320.3125,13060,13730.5
SE,CEDRO DE SÃO JOÃO,26489.83007812,5522,4797.14013672
SE,LAGARTO,614667.5,92474,6646.91992188
TO,ANANÁS,59541.40625,9514,6258.29003906
TO,OLIVEIRA DE FÁTIMA,11591.94921875,1129,10267.45019531
TO,ALIANÇA DO TOCANTINS,44565.703125,5822,7654.70996094
TO,LAGOA DA CONFUSÃO,263527.4375,8711,30252.25976562
TO,BURITI DO TOCANTINS,39691.9453125,8454,4695.04980469
TO,SUCUPIRA,29328.91796875,1741,16846.01953125
TO,NOVO JARDIM,21134.14648438,2525,8369.95996094
TO,ANGICO,19860.26953125,3300,6018.25976562
TO,PALMEIRÓPOLIS,63415.48046875,8492,7467.66992188
TO,SANTA FÉ DO ARAGUAIA,59609.5390625,5795,10286.37011719
TO,FORMOSO DO ARAGUAIA,251944.96875,18719,13459.3203125
TO,PARANÃ,63521.6015625,10824,5868.58984375
TO,CRIXÁS DO TOCANTINS,20361.1640625,1289,15796.08984375
TO,PEDRO AFONSO,219720.21875,10758,20423.890625
TO,CENTENÁRIO,17933.32617188,2485,7216.62988281
TO,SANTA TEREZA DO TOCANTINS,16738.83203125,2390,7003.70019531
TO,DOIS IRMÃOS DO TOCANTINS,57289.5703125,7254,7897.64990234
TO,PORTO NACIONAL,487393.9375,46722,10431.79003906
TO,COLINAS DO TOCANTINS,243218.171875,30666,7931.20019531
TO,PRESIDENTE KENNEDY,56594.68359375,3784,14956.30957031
TO,SÃO VALÉRIO,46077.2265625,5017,9184.21972656
TO,MIRACEMA DO TOCANTINS,560943.5625,19740,28416.59960938
TO,FILADÉLFIA,58334.25390625,7978,7311.89013672
TO,ALMAS,40679.22265625,7605,5349.00976562
TO,SANTA RITA DO TOCANTINS,32751.5625,2377,13778.53027344
TO,LUZINÓPOLIS,16670.63671875,2959,5633.87011719
TO,ESPERANTINA,39419.8515625,8445,4667.83007812
TO,PEQUIZEIRO,39278.328125,4971,7901.49023438
TO,XAMBIOÁ,117627.1328125,11099,10597.99023438
TO,DIVINÓPOLIS DO TOCANTINS,49289.7421875,6623,7442.20996094
TO,DUERÉ,69654.3359375,4618,15083.23046875
TO,RECURSOLÂNDIA,22405.10351562,3839,5836.18017578
TO,PAU D'ARCO,36173.8828125,4964,7287.24023438
TO,ITAPIRATINS,37919.55078125,3543,10702.66992188
TO,ARAGUAÍNA,1582446875,119637,13227.0703125
TO,CHAPADA DE AREIA,11322.53808594,1273,8894.37011719
TO,SILVANÓPOLIS,57763875,5299,10900.90039062
TO,CARRASCO BONITO,17363.93945312,3428,5065.33007812
TO,AUGUSTINÓPOLIS,88066.859375,15469,5693.12011719
TO,TAIPAS DO TOCANTINS,11962875,1999,5984.43017578
TO,TOCANTINÓPOLIS,124657,21826,5711.39990234
TO,JUARINA,16428.97851562,2185,7518.97998047
TO,PONTE ALTA DO TOCANTINS,46223.703125,6818,6779.66015625
TO,SÃO BENTO DO TOCANTINS,21279.5,4666,4560.54003906
TO,TOCANTÍNIA,28673.05273438,6971,4113.18994141
TO,BERNARDO SAYÃO,50220.328125,4653,10793.11035156
TO,CRISTALÂNDIA,60872.33984375,6628,9184.12011719
TO,COMBINADO,35322.8828125,5070,6967.04003906
TO,PONTE ALTA DO BOM JESUS,25679.44921875,4664,5505.89013672
TO,GURUPI,934583625,74357,12568.87011719
TO,AXIXÁ DO TOCANTINS,47001.5859375,9203,5107.20019531
TO,ARAGUATINS,152885.484375,26771,5710.85986328
TO,TAGUATINGA,110298.09375,14655,7526.31005859
TO,LAVANDEIRA,12126.01464844,1683,7205
TO,ABREULÂNDIA,17476.70117188,2321,7529.81982422
TO,MONTE DO CARMO,88327.65625,6723,13138.12988281
TO,PORTO ALEGRE DO TOCANTINS,15878.50195312,2968,5349.89990234
TO,FORTALEZA DO TABOCÃO,67903.1875,2149,31597.58007812
TO,SÃO SEBASTIÃO DO TOCANTINS,19921.65429688,4441,4485.85009766
