UF,CIDADE,PIB,POPULACAO,PIB_PERCAPITA,COD_TSE
MT,SANTA RITA DO TRIVELATO,272048.4375,2751,98890.75,91049
MT,TERRA NOVA DO NORTE,134435.46875,15190,8850.25976562,98957
MT,BARÃO DE MELGAÇO,59532.46484375,7851,7582.79003906,90310
MT,NOVA XAVANTINA,223776.71875,19398,11536.0703125,91952
MT,PRIMAVERA DO LESTE,1969609.0,46933,41966.3984375,98892
MT,COLNIZA,299267.5,31597,9471.38964844,89788
MT,CONQUISTA D'OESTE,38263.3828125,3289,11633.74023438,91006
MT,ARIPUANÃ,342075.71875,20511,16677.66992188,90271
MT,ARAGUAINHA,11522.66308594,1115,10334.23046875,90239
MT,BRASNORTE,399421.90625,15089,26471.0703125,90468
MT,CASTANHEIRA,95436.4765625,8059,11842.21972656,90549
MT,PARANATINGA,381964625.0,21424,17828.8203125,89834
MT,BARRA DO BUGRES,417087.21875,34349,12142.62988281,90336
MT,CAMPOS DE JÚLIO,624462375.0,5223,119560.1015625,90743
MT,NOVA BRASILÂNDIA,45290.41796875,4902,9239.16992188,89818
MT,LUCIARA,19378.42382812,2467,7855.06005859,91057
MT,PONTE BRANCA,22615.87109375,1804,12536.50976562,91332
MT,VILA RICA,273845.75,20075,13641.12988281,98990
MT,CARLINDA,94468.9921875,12097,7809.29003906,90760
MT,CONFRESA,249418.96875,22606,11033.30957031,90280
MT,CÁCERES,852738875.0,87261,9772.28027344,90476
MT,TESOURO,60791.4921875,3205,18967.69921875,91618
MT,SANTO ANTÔNIO DO LEVERGER,190544.265625,20412,9334.91015625,91553
MT,ALTO TAQUARI,507250.8125,6505,77978.6015625,98612
MT,LAMBARI D'OESTE,77340.484375,5060,15284.6796875,90301
MT,FIGUEIRÓPOLIS D'OESTE,42954.46875,3656,11749.03027344,99031
MT,SÃO JOSÉ DO RIO CLARO,270494.75,18637,14513.86035156,91995
MT,SÃO FÉLIX DO ARAGUAIA,166486.0,11257,14789.54980469,91839
MT,VILA BELA DA SANTÍSSIMA TRINDADE,193655.09375,14523,13334.37011719,91090
MT,SANTO AFONSO,37953.6953125,2944,12891.87988281,90328
MT,SINOP,1813363.25,114051,15899.58007812,89850
MT,NOVO SANTO ANTÔNIO,18348.640625,2325,7891.89013672,90948
MT,RIO BRANCO,44930.54296875,5208,8627.21972656,89958
MT,ALTO BOA VISTA,53055.69140625,5475,9690.54003906,90042
MT,JACIARA,382745.5625,25922,14765.28027344,90956
MT,ACORIZAL,51665.796875,5659,9129.84960938,90018
MT,COMODORO,232122.140625,18974,12233.70019531,99015
MT,CAMPINÁPOLIS,113937.0703125,14301,7967.06982422,98655
MT,RIBEIRÃOZINHO,32890.05078125,2194,14990.91015625,90441
MT,SORRISO,2339762.25,60028,38977.8515625,98930
MT,SÃO JOSÉ DO POVO,26840.12890625,3451,7777.49023438,90026
MT,NOVA NAZARÉ,27923.3046875,2955,9449.50976562,90964
MT,UNIÃO DO SUL,95659.96875,4093,23371.59960938,90840
MT,SALTO DO CÉU,37381.26953125,3584,10430.04003906,89974
MT,CURVELÂNDIA,37341.52734375,5039,7410.5,89800
MT,NOVO SÃO JOAQUIM,223176.0625,6985,31950.75976562,98779
MT,CANARANA,327445.53125,18014,18177.27929688,91936
MT,RONDOLÂNDIA,68200.28125,3484,19575.27929688,89960
MT,POXORÉO,287976.78125,17758,16216.73046875,-
MT,SERRA NOVA DOURADA,15962.53320312,1447,11031.46972656,90921
MT,MARCELÂNDIA,289744.75,14473,20019.6796875,98710
MT,GUARANTÃ DO NORTE,260428.75,32142,8102.43994141,99058
MT,ALTO GARÇAS,250193.453125,9550,26198.26953125,90077
MT,NOSSA SENHORA DO LIVRAMENTO,98371.2265625,12819,7673.85986328,91219
MS,CORUMBÁ,2715506.75,99467,27300.58007812,90638
MS,ANASTÁCIO,202939.390625,23047,8805.45996094,90131
MS,SONORA,258011.5625,13334,19349.90039062,91880
MS,ALCINÓPOLIS,92977.2265625,4515,20592.9609375,55018
MS,ANGÉLICA,133023.96875,7465,17819.68945312,91693
MS,CAMAPUÃ,231829.265625,13532,17131.9296875,90492
MS,CARACOL,74384.765625,5320,13982.09960938,90530
MS,APARECIDA DO TABOADO,349331.9375,20623,16938.94921875,90190
MS,PONTA PORÃ,821485875.0,75941,10817.41992188,91316
MS,AMAMBAI,355782875.0,34986,10169.29003906,90115
MS,SIDROLÂNDIA,568997.6875,41261,13790.20996094,91570
MS,BELA VISTA,224436.546875,23726,9459.51953125,90417
MS,ANAURILÂNDIA,106112.8203125,8697,12201.08007812,90158
MS,JARDIM,217905.640625,24174,9014.04980469,90999
MS,PORTO MURTINHO,227898.8125,15527,14677.58007812,91375
MS,IVINHEMA,215205.796875,21067,10215.29980469,90930
MS,COXIM,407916.5,32933,12386.25,90654
MS,FIGUEIRÃO,53627.80859375,3443,15575.90039062,55069
MS,RIBAS DO RIO PARDO,407836.15625,20077,20313.59960938,91413
MS,CAMPO GRANDE,11645484.0,755107,15422.29980469,90514
MS,NAVIRAÍ,693041.5625,45627,15189.29003906,91138
MS,COSTA RICA,414671.5,19228,21566.01953125,98035
MS,LAGUNA CARAPÃ,114866.703125,6031,19046.05078125,55026
MS,MUNDO NOVO,175220.859375,16506,10615.58984375,91790
MS,RIO BRILHANTE,600119.8125,27903,21507.359375,91430
MS,TERENOS,179690.8125,15276,11762.95019531,91596
MS,MARACAJU,776504.3125,32492,23898.3203125,91073
MS,CASSILÂNDIA,273076.90625,21677,12597.54003906,90573
MS,NOVO HORIZONTE DO SUL,52382.24609375,4932,10620.88964844,55042
MS,BATAGUASSU,357573625.0,19596,18247.27929688,90379
MS,ELDORADO,121477.9609375,12421,9780.04980469,91731
MS,CORGUINHO,68084.109375,4370,15579.88964844,90611
MS,DOURADINA,46228.9140625,5075,9109.15039062,98051
MS,BATAYPORÃ,169988.34375,10885,15616.75,90395
MS,JATEÍ,73539.640625,3895,18880.51953125,91014
MS,BONITO,214122.734375,17856,11991.63964844,90433
MS,ARAL MOREIRA,208040625.0,9679,21494.01953125,91715
MS,BODOQUENA,127829.9765625,8397,15223.29003906,98019
MS,LADÁRIO,120052.109375,18805,6384.04980469,91030
MS,ÁGUA CLARA,331288.75,13879,23869.7890625,90034
MS,SÃO GABRIEL DO OESTE,596696.25,21650,27561.02929688,98094
MS,JAPORÃ,39353.12109375,7752,5076.50976562,55034
MS,AQUIDAUANA,453318.5625,46515,9745.63964844,90212
MS,SETE QUEDAS,83202.2109375,10955,7594.91015625,98132
MS,TRÊS LAGOAS,2014697375.0,89493,22512.34960938,91650
MS,CAARAPÓ,359395.1875,23696,15166.91015625,90557
MS,GUIA LOPES DA LAGUNA,103997.7265625,10407,9993.05957031,90816
MS,INOCÊNCIA,141434.296875,7501,18855.390625,90875
MS,BRASILÂNDIA,197891875.0,12538,15783.37011719,90450
MS,JUTI,60655.3515625,5569,10891.61035156,91820
MS,TACURU,94785.0703125,9554,9920.98046875,98159
MS,BANDEIRANTES,109730.15625,6001,18285.31054688,90298
MS,MIRANDA,223395.234375,24838,8994.08984375,91111
MS,PARANHOS,71293.5078125,11553,6171.0,91847
MS,ANTÔNIO JOÃO,154354.140625,8734,17672.7890625,90174
MS,SELVÍRIA,98676.78125,6656,14825.24023438,98116
MS,NOVA ANDRADINA,609136.6875,45916,13266.33007812,91235
MS,NIOAQUE,158079.828125,15693,10073.26953125,91154
MS,RIO NEGRO,55235.49609375,5054,10929.0703125,91456
MS,FÁTIMA DO SUL,161346.609375,19332,8346.08984375,90751
MS,PARANAÍBA,515595.65625,40259,12806.96972656,91251
MS,DOIS IRMÃOS DO BURITI,97025.5625,9643,10061.75976562,91804
MS,ITAQUIRAÍ,190196.3125,17603,10804.76953125,98078
MS,JARAGUARI,85222.7421875,5776,14754.62988281,90972
MS,GLÓRIA DE DOURADOS,93563.3828125,9894,9456.58007812,90794
MS,ITAPORÃ,230821.453125,19390,11904.15039062,90891
MS,ROCHEDO,80849.7578125,4480,18046.8203125,91499
MS,IGUATEMI,215600.4375,15222,14163.74023438,90859
MS,VICENTINA,60769.06640625,5783,10508.23046875,91901
MS,PEDRO GOMES,112090.9921875,8537,13130.01953125,91278
MS,DEODÁPOLIS,102620.1171875,11600,8846.55957031,91758
MS,NOVA ALVORADA DO SUL,239135.078125,12673,18869.65039062,55000
MS,SANTA RITA DO PARDO,146599.171875,7454,19667.1796875,91863
MS,TAQUARUSSU,46686.03125,3165,14750.71972656,98175
MS,RIO VERDE DE MATO GROSSO,226357.765625,19216,11779.65039062,91472
MS,DOURADOS,3003284.25,189762,15826.58007812,90735
MS,CHAPADÃO DO SUL,618489.0625,17293,35765.28125,91782
MS,CORONEL SAPUCAIA,88014.453125,14569,6041.20996094,98590
MG,JACUTINGA,247816.0,21424,11567.20996094,46973
MG,PEDRA AZUL,187523.671875,26000,7212.45019531,49735
MG,SANTO ANTÔNIO DO RETIRO,25568.890625,7087,3607.86010742,41521
MG,SERICITA,39047.0703125,7345,5316.14013672,53252
MG,DIAMANTINA,287632.03125,46372,6202.70996094,44318
MG,CEDRO DO ABAETÉ,10221.85644531,1221,8371.70996094,43117
MG,NOVA LIMA,2120726.75,76608,27682.83984375,48950
MG,IGARAPÉ,277495.78125,33773,8216.5,46019
MG,SANTA MARIA DO SUAÇUÍ,71374.390625,14931,4780.27978516,51632
MG,CATAS ALTAS DA NORUEGA,14633.55566406,3573,4095.59008789,43079
MG,POUSO ALTO,80420.0546875,6494,12383.75,50512
MG,CAMPANHA,145911.328125,15949,9148.62011719,42170
MG,ORIZÂNIA,32101.34765625,7078,4535.37011719,41246
MG,BRASÓPOLIS,105255.1484375,14756,7133.04003906,-
MG,LEME DO PRADO,22865.88476562,5145,4444.29003906,40967
MG,RIO VERMELHO,62241.30078125,15343,4056.65991211,51195
MG,IMBÉ DE MINAS,38283.34375,6641,5764.70019531,42226
MG,DOURADOQUARA,23141.8359375,1924,12027.98046875,44695
MG,PIRANGUÇU,34538.80859375,5319,6493.47998047,50172
MG,SÃO JOÃO EVANGELISTA,81616.9921875,16254,5021.35009766,52558
MG,EWBANK DA CÂMARA,19510.05859375,3676,5307.41992188,44997
MG,VIÇOSA,599764125.0,74171,8086.22998047,54275
MG,UBAPORANGA,69659.015625,12561,5545.66015625,40860
MG,CAMPO DO MEIO,83806.1875,11871,7059.74023438,42250
MG,ARICANDUVA,23447.10742188,5140,4561.68994141,41700
MG,CATUTI,22031.84960938,5473,4025.55004883,41866
MG,INHAPIM,150295.234375,24952,6023.37011719,46175
MG,SERRA AZUL DE MINAS,17296.31054688,4479,3861.64990234,53295
MG,PASSA-VINTE,12662.79980469,2132,5939.39990234,-
MG,JURUAIA,72658.75,8684,8366.96972656,47376
MG,ARAÚJOS,61315.7109375,7692,7971.35986328,40770
MG,SÃO SEBASTIÃO DO OESTE,141371.28125,5689,24849.9296875,52914
MG,SANTOS DUMONT,563264.25,47244,11922.45019531,52132
MG,CONGONHAL,89204.5078125,10261,8693.54980469,43575
MG,SILVEIRÂNIA,14646.60546875,2193,6678.79980469,53457
MG,SÃO ROMÃO,52772.86328125,9713,5433.22021484,52833
MG,SÃO JOÃO DAS MISSÕES,35754.640625,11267,3173.38989258,41602
MG,LIMA DUARTE,117942.3671875,16494,7150.62011719,47716
MG,COMERCINHO,40922.234375,8637,4738.02001953,43397
MG,CORDISLÂNDIA,34203.63671875,3743,9138.03027344,43796
MG,SANTA HELENA DE MINAS,24735.28125,6126,4037.75,41505
MG,LEOPOLDINA,510692.75,51545,9907.70996094,47678
MG,MACHADO,624136.0,39509,15797.30957031,47791
MG,COROACI,55665.796875,11131,5000.97021484,43834
MG,RUBIM,50577.96484375,9855,5132.20996094,51314
MG,PATROCÍNIO DO MURIAÉ,30995.88867188,5613,5522.16015625,49638
MG,CONCEIÇÃO DO PARÁ,114920.3671875,4866,23617.00976562,43516
MG,CAPITÃO ENÉAS,170824125.0,14830,11518.8203125,42536
MG,NOVA SERRANA,619228.5625,67967,9110.71972656,49034
MG,PEDRO LEOPOLDO,865962.75,59064,14661.4296875,49859
MG,RIO ESPERA,28883.20703125,6728,4292.99023438,51039
MG,GUARANI,78912.1640625,10049,7852.74023438,45675
MG,AGUANIL,29883.59179688,4315,6925.50976562,40150
MG,RIBEIRÃO DAS NEVES,1712842.5,349307,4903.54003906,50911
MG,ITUTINGA,55648.8046875,4165,13361.05957031,46892
MG,SABARÁ,1005070625.0,126195,7964.43017578,51330
MG,SÃO GERALDO DO BAIXIO,21757.00390625,3461,6286.33007812,41580
MG,LAGOA SANTA,672530.5,48213,13949.15039062,47511
MG,SENADOR CORTES,14030.48046875,2082,6738.93994141,53112
MG,NEPOMUCENO,233659.203125,25152,9289.88964844,48917
MG,BRÁS PIRES,20628.4296875,4615,4469.87011719,41734
MG,MONTE AZUL,94946.1875,22838,4157.37988281,48577
MG,TUPACIGUARA,294354.84375,23841,12346.58007812,53910
MG,SACRAMENTO,527058.9375,23112,22804.56054688,51373
MG,JEQUITAÍ,44734.484375,8117,5511.20996094,47112
MG,ÁGUAS FORMOSAS,92617.0078125,19310,4796.31982422,40177
MG,POMPÉU,387824.65625,29929,12958.16015625,50393
MG,VERÍSSIMO,77581.65625,3991,19439.15039062,54232
MG,CACHOEIRA DA PRATA,29977.31835938,3936,7616.18994141,41912
MG,SÃO GONÇALO DO PARÁ,77404.9296875,11246,6882.89013672,52353
MG,CARAÍ,80639375.0,22392,3601.26000977,42595
MG,RESPLENDOR,154419.015625,17608,8769.8203125,50857
MG,SERITINGA,13994.18945312,1818,7697.56982422,53279
MG,TAPARUBA,18789.33203125,3357,5597.06005859,42420
MG,MACHACALIS,37748.45703125,7069,5340.0,47775
MG,CONSOLAÇÃO,10992.83691406,1750,6281.62011719,43699
MG,MUZAMBINHO,217759.796875,20426,10660.91015625,48810
MG,CASCALHO RICO,33284.22265625,2938,11328.87011719,42994
MG,LONTRA,29653.39257812,8332,3558.97998047,40380
MG,ITAPECERICA,155813.703125,21200,7349.70019531,46698
MG,RECREIO,59628.3125,10538,5658.41015625,50814
MG,MANTENA,191780.390625,27580,6953.60009766,47910
MG,WENCESLAU BRAZ,16090.56835938,2571,6258.49023438,54216
MG,DORES DE CAMPOS,79840.859375,9821,8129.60986328,44598
MG,MALACACHETA,88030.6015625,18181,4841.89990234,47830
MG,RIO NOVO,54647.140625,9300,5876.04003906,51071
MG,AÇUCENA,52611.05078125,11409,4611.35986328,40096
MG,VÁRZEA DA PALMA,602603.0625,36314,16594.23046875,54151
MG,NATÉRCIA,46966.2890625,4773,9839.99023438,48879
MG,SÃO JOSÉ DA SAFIRA,18445.08789062,4069,4533.08007812,52590
MG,SÃO FÉLIX DE MINAS,19402.95703125,3484,5569.16015625,41564
MG,TAPIRAÍ,28785.10546875,1888,15246.34960938,53635
MG,VARGEM GRANDE DO RIO PARDO,21605.60546875,4924,4387.81982422,42480
MG,CAREAÇU,56834.83203125,6286,9041.49023438,42714
MG,SÃO LOURENÇO,370494.4375,42688,8679.12011719,52736
MG,CHAPADA GAÚCHA,72452.359375,11368,6373.35986328,41882
MG,VERMELHO NOVO,25643.0078125,4698,5458.27978516,42560
MG,SÃO JOÃO DO ORIENTE,47056.51171875,8128,5789.43017578,52515
MG,GUAPÉ,110514.640625,13475,8201.45996094,45616
MG,SARDOÁ,23739.77929688,5477,4334.45019531,53090
MG,CAMPO AZUL,20342.54492188,4020,5060.33007812,41807
MG,NOVA PORTEIRINHA,64863.109375,7597,8537.99023438,41165
MG,JUIZ DE FORA,7423138.0,526706,14093.50976562,47333
MG,BUENO BRANDÃO,95530.296875,11212,8520.36035156,41815
MG,CARMO DO RIO CLARO,202915625.0,20070,10110.40039062,42870
MG,VARZELÂNDIA,78314.7890625,19771,3961.09008789,54178
MG,SILVIANÓPOLIS,61481.84765625,6261,9819.80957031,53473
MG,MERCÊS,54027.89453125,10902,4955.77978516,48313
MG,MORADA NOVA DE MINAS,76796.5234375,8750,8776.75,48690
MG,NOVA BELÉM,27054.96875,3532,7659.95996094,41149
MG,NAZARENO,90727.484375,8096,11206.45996094,48895
MG,CORONEL XAVIER CHAVES,26762.91796875,3303,8102.60986328,43931
MG,DESTERRO DO MELO,20436.48242188,3302,6189.12011719,44296
MG,GUIMARÂNIA,77487.75,7322,10582.87011719,45772
MG,CARANAÍBA,17252.89257812,3553,4855.87011719,42617
MG,RODEIRO,83837.4140625,6589,12723.83984375,51250
MG,PARAISÓPOLIS,275498.9375,18844,14619.98046875,49450
MG,ROCHEDO DE MINAS,16518.8828125,2137,7729.93994141,51233
MG,ENGENHEIRO NAVARRO,36794.828125,7315,5030.04980469,44750
MG,RAUL SOARES,150141.8125,24606,6101.83984375,50792
MG,PESCADOR,26321.71875,4197,6271.56005859,49999
MG,CABECEIRA GRANDE,130424.5234375,6600,19761.2890625,41785
MG,SENHORA DE OLIVEIRA,30052.00976562,5873,5116.97998047,53198
MG,PRESIDENTE OLEGÁRIO,244568.890625,18989,12879.5,50679
MG,HELIODORA,56588.3671875,6295,8989.41992188,45837
MG,CORDISBURGO,64878.32421875,9465,6854.54980469,43770
MG,GUANHÃES,258099.421875,30638,8424.16015625,45594
MG,GOUVEIA,77429.0859375,11927,6491.91992188,45519
MG,ITANHANDU,181915.40625,15253,11926.53027344,46612
MG,NOVO CRUZEIRO,112729.171875,31319,3599.38989258,49050
MG,PARÁ DE MINAS,1348007875.0,84264,15997.44042969,49417
MG,SÃO TIAGO,69510375.0,10645,6529.85986328,52990
MG,CRUZEIRO DA FORTALEZA,47836.796875,3897,12275.29003906,44130
MG,INGAÍ,33600.8828125,2580,13023.59960938,46159
MG,MUNHOZ,53477.828125,6419,8331.1796875,48755
MG,SERRANOS,15636.30761719,2130,7340.99023438,53392
MG,MONJOLOS,19219.6640625,2311,8316.59960938,48496
MG,QUARTEL GERAL,37022.59375,3353,11041.62988281,50733
MG,GOIABEIRA,18610.78320312,3239,5745.83984375,42145
MG,JABOTICATUBAS,94075.4296875,16513,5697.04980469,46914
MG,DIVINOLÂNDIA DE MINAS,31904875.0,7023,4542.91015625,44431
MG,DELFIM MOREIRA,44194.08984375,8047,5492.0,44210
MG,SÃO GONÇALO DO RIO PRETO,16782.6171875,3269,5133.87011719,45098
MG,FREI GASPAR,35063.94140625,6649,5273.56982422,45357
MG,MARILAC,25136.25195312,4394,5720.58984375,48011
MG,FUNILÂNDIA,27009.6640625,3852,7011.85009766,45438
MG,TRÊS CORAÇÕES,1344211.5,75776,17739.27929688,53856
MG,ITAIPÉ,52865.796875,12072,4379.20996094,46450
MG,MENDES PIMENTEL,36886.0078125,6684,5518.54980469,48291
MG,SÃO JOÃO DO MANTENINHA,29055.21289062,5132,5661.58007812,40746
MG,ARCOS,482077875.0,36455,13223.91992188,40835
MG,IRAÍ DE MINAS,94414.4609375,6605,14294.38964844,46310
MG,MESQUITA,27821.90820312,6641,4189.41992188,48330
MG,SÃO JOSÉ DA VARGINHA,49623.1796875,4070,12192.4296875,52612
MG,UNIÃO DE MINAS,90277.6328125,4735,19066.02929688,42447
MG,PEDRA DOURADA,14989.85351562,2241,6688.91015625,49794
MG,TAQUARAÇU DE MINAS,28968.6796875,3950,7333.83984375,53651
MG,FERNANDES TOURINHO,18352.87109375,2713,6764.79003906,45152
MG,ATALÉIA,84267.8125,15162,5557.83007812,40932
MG,CAMPOS GERAIS,240981.671875,27964,8617.5703125,42315
MG,PERDÕES,238754.328125,20228,11803.16015625,49972
MG,CLÁUDIO,260494.40625,25938,10042.95996094,43311
MG,PEDRALVA,80380.046875,11351,7081.31982422,49816
MG,SÃO JOÃO DO PARAÍSO,97728.765625,22782,4289.74023438,52531
MG,DELFINÓPOLIS,101209.5234375,6954,14554.13964844,44237
MG,FRUTA DE LEITE,28000.19335938,6426,4357.33007812,42080
MG,ITURAMA,561480.75,33231,16896.2890625,46876
MG,CANTAGALO,20845.33789062,4132,5044.85009766,41823
MG,BERTÓPOLIS,25044.66210938,4780,5239.47021484,41319
MG,SÃO JOÃO DA MATA,25577.03710938,2981,8580.01953125,52450
MG,COQUEIRAL,90365.3359375,9747,9271.08984375,43737
MG,GUARARÁ,25999.40429688,4114,6319.74023438,45691
MG,CÁSSIA,189470.96875,17587,10773.34960938,43010
MG,MONSENHOR PAULO,91459.2890625,7582,12062.69042969,48518
MG,CENTRALINA,97284.4921875,10557,9215.16015625,43150
MG,SANTANA DE PIRAPAMA,58472.24609375,8820,6629.50976562,51691
MG,BARRA LONGA,37351.96875,7050,5298.14990234,41130
MG,FAMA,24727.68554688,2259,10946.29980469,45039
MG,CARATINGA,684352375.0,85472,8006.74023438,42676
MG,ERVÁLIA,114948.84375,18855,6096.45996094,44792
MG,JEQUITINHONHA,117934.671875,25060,4706.08984375,47155
MG,JORDÂNIA,45021.6328125,11337,3971.20996094,47295
MG,ESPERA FELIZ,187388.671875,21612,8670.58007812,44830
MG,ITUETA,43540.2421875,6074,7168.29980469,46817
MG,CAETANÓPOLIS,78357.734375,10040,7804.56005859,41971
MG,CARVALHÓPOLIS,26304.3515625,3380,7782.35009766,42935
MG,ARAGUARI,1915200.25,111095,17239.30078125,40690
MG,ARAÇAÍ,24059.359375,2524,9532.23046875,40630
MG,JANAÚBA,510184.3125,68527,7445.00976562,47015
MG,BAMBUÍ,255803.46875,22622,11307.73046875,41017
MG,ÁGUA COMPRIDA,79914.15625,2164,36928.91015625,40134
MG,ARAXÁ,1980481.75,92927,21312.23046875,40797
MG,UNAÍ,1310654375.0,78125,16776.38085938,54070
MG,UBERLÂNDIA,16165950.0,634345,25484.48046875,54038
MG,CARMO DA CACHOEIRA,115186.890625,12061,9550.36035156,42773
MG,PINGO-D'ÁGUA,20092.6015625,4201,4782.81005859,-
MG,IGUATAMA,223230.46875,7727,28889.66992188,46051
MG,ALTO CAPARAÓ,47253.37890625,5312,8895.58984375,41661
MG,CORONEL MURTA,38242.24609375,9423,4058.38989258,43893
MG,CRISTINA,85793.3203125,11478,7474.58984375,44091
MG,TEÓFILO OTONI,1154886.25,130517,8848.54980469,53716
MG,SÃO SEBASTIÃO DA BELA VISTA,54842.71875,5193,10560.88964844,52876
MG,ITAMBACURI,134253.15625,23386,5740.75,46531
MG,ALVARENGA,22330.44921875,4545,4913.18994141,40436
MG,MATIAS CARDOSO,87891.2890625,11037,7963.33007812,40444
MG,OLIVEIRA FORTES,14545.58398438,1951,7455.45019531,49131
MG,RIO PIRACICABA,118772.3828125,14846,8000.29980469,51136
MG,URUANA DE MINAS,29089.09375,2747,10589.40039062,42463
MG,ALFREDO VASCONCELOS,45348.81640625,6300,7198.22998047,40002
MG,VARGEM BONITA,23029.76171875,2140,10761.5703125,54119
MG,ITAGUARA,111868.46875,12956,8634.49023438,46434
MG,MADRE DE DEUS DE MINAS,53308.85546875,5173,10305.20996094,47813
MG,IBIRACI,362894.21875,11593,31302.86914062,45934
MG,SANTA RITA DE CALDAS,101948.296875,9333,10923.41992188,51837
MG,CARRANCAS,40828.19140625,4182,9762.83984375,42919
MG,BELO ORIENTE,467006375.0,22555,20705.23046875,41254
MG,CAMPANÁRIO,27105.78320312,3757,7214.74023438,42153
MG,ÁGUA BOA,86572.0078125,16643,5201.70996094,40118
MG,CORONEL PACHECO,21314.23242188,2427,8782.12988281,43915
MG,IBIRITÉ,1070732.0,157438,6800.97998047,45950
MG,ITAMARATI DE MINAS,37053.9765625,4232,8755.66992188,46515
MG,ALBERTINA,21112.73632812,2976,7094.33007812,40274
MG,RIO DO PRADO,26897.79492188,4412,6096.50976562,51012
MG,IBITURUNA,28054.515625,2938,9548.84960938,45993
MG,BOM SUCESSO,155607.109375,17805,8739.51953125,41599
MG,CAPELA NOVA,24456.54101562,4661,5247.06005859,42439
MG,ABAETÉ,239440.546875,23258,10294.98046875,40037
MG,MATHIAS LOBATO,19697.57226562,3526,5586.37988281,54313
MG,SERRANÓPOLIS DE MINAS,18955.78125,4787,3959.85009766,42382
MG,RIO CASCA,108061.46875,14790,7306.39013672,50970
MG,FORTALEZA DE MINAS,133684.859375,3986,33538.6015625,45250
MG,JOSENÓPOLIS,19152.56445312,4636,4131.27001953,40924
MG,SEM-PEIXE,16147.79492188,2993,5395.18994141,-
MG,ÁGUAS VERMELHAS,89496.1796875,13301,6728.52978516,40193
MG,ITAMOGI,82634.859375,11218,7366.27001953,46574
MG,TOMBOS,55267.80078125,8881,6223.14990234,53830
MG,IPIAÇU,51452.1875,4374,11763.19042969,46272
MG,LIMEIRA DO OESTE,130177.796875,6792,19166.33984375,40363
MG,RIBEIRÃO VERMELHO,37746.41796875,3938,9585.16992188,50938
MG,SETUBINHA,37165.37890625,11588,3207.22998047,42404
MG,PONTE NOVA,687477875.0,57654,11924.20019531,50415
MG,ITAPAGIPE,234536.9375,15043,15591.09960938,46671
MG,ITAMONTE,262661.75,14611,17976.99023438,46590
MG,SÃO PEDRO DO SUAÇUÍ,31461.02148438,5925,5309.87988281,52817
MG,AMPARO DO SERRA,25285.09570312,5362,4715.60986328,40495
MG,SENHORA DOS REMÉDIOS,48332.01171875,10588,4564.79003906,53236
MG,MEDEIROS,51101.86328125,3398,15038.80957031,48259
MG,GUARACIAMA,23972.3203125,4728,5070.29003906,42188
MG,POÇO FUNDO,125487.59375,15916,7884.37011719,50334
MG,TIMÓTEO,1693002375.0,79813,21212.109375,53732
MG,ALTO RIO DOCE,65097.45703125,12778,5094.49023438,40410
MG,MATERLÂNDIA,23538.46875,4772,4932.62011719,48119
MG,OURO PRETO,2492686.75,69495,35868.578125,49212
MG,SANTANA DO GARAMBÉU,13781.93164062,2205,6250.31005859,51730
MG,RESENDE COSTA,66597.8359375,10941,6087.0,50830
MG,AIMORÉS,251976.84375,24825,10150.12011719,40215
MG,CAMPO FLORIDO,245850.359375,7105,34602.44140625,42277
MG,CAMACHO,44854.86328125,3229,13891.25976562,42072
MG,OLÍMPIO NORONHA,22509.8046875,2655,8478.26953125,49093
MG,IPUIÚNA,110897.609375,9549,11613.53027344,46299
MG,DIVISA ALEGRE,42667.08984375,6235,6843.16015625,40126
MG,MONTEZUMA,29338.85351562,7677,3821.65991211,40460
MG,SÃO JOÃO DA PONTE,109678.1484375,26983,4064.70996094,52477
MG,JOSÉ RAYDAN,24955.75195312,4412,5656.33984375,42323
MG,MARIPÁ DE MINAS,19717.74804688,2981,6614.47021484,48038
MG,DIVISA NOVA,44721.078125,5828,7673.49023438,44474
MG,OLIVEIRA,342731.84375,39214,8740.04003906,49115
MG,ESTIVA,97946.8125,11426,8572.28027344,44890
MG,BANDEIRA DO SUL,31063.99609375,5330,5828.14013672,41050
MG,MARMELÓPOLIS,19299.72265625,3156,6115.25,48070
MG,TARUMIRIM,75479.171875,14585,5175.12011719,53678
MG,MAMONAS,25831.9375,6485,3983.34008789,40401
